SITIO;PROYECTADO;NOMBRE;NOMBRE ZONA;NOMBRE SALA;Filas Nombre;DISPOSITIVO;Dispositivo ID;IP;Estado;MARCA;MODELO;Clase;Agrupador;Función;Contexto;Parent;Vigencia Baja;Vigencia Fecha Desde Date;Vigencia Fecha Hasta Date;Fecha Foto Date;Assettag;Fecha Carga Date;Fecha Instalación Date;Fecha Ultima Modificación Date;Fecha Descubrimiento Date;Fecha Auditoría Date;CLASIFICACION EDIFICIO;PROVINCIA;REGION;SUB REGION
CAM;ARBBCAM;CAMPANA;Sala Objetivo - PB;;;ARBBCAM_SRG0001_TTA_A1_EXE_1;682370;10.100.160.70;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e540356;2020-12-21;2020-12-21;2022-10-06;2020-12-25;2022-10-06;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
CAS;ARBBCAS;CASEROS;sala nueva;;;ARBBCAS_SOB0001_AKC_1;1118614;10.217.12.146;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;625ed1021e1c0874634825;2022-04-19;2022-04-01;2022-06-17;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;1 AMBA;13 GBA OESTE
CBC;ARXXCBC;CORDOBA CENTRO;Sala de Energía A;;;ARXXCBC_SEA0001_TTA_A1_EXE_1;682298;10.100.163.67;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3dab8c8b;2020-12-21;2020-12-21;2022-10-06;;2022-10-06;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
CBC;ARXXCBC;CORDOBA CENTRO;Sala de Energía A;;;ARXXCBC_SEA0001_UPS_A1;241248;10.100.163.70;Operativo;Legrand;Archimod HE 120 KVA;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b6445bdac544;1969-12-31;2020-01-06;2024-09-18;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
CBC;ARXXCBC;CORDOBA CENTRO;Sala de Energía B;;;ARXXCBC_SEA0001_UPS_B1;241249;10.100.163.71;Operativo;Legrand;Archimod HE 120 KVA;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b64475441959;1969-12-31;2020-01-06;2024-09-18;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
CBC;ARXXCBC;CORDOBA CENTRO;Sala de Grupo;;;ARXXCBC_SGA0001_GEN_A1;1331988;10.100.163.69;Operativo;HIMOINSA;HFW-400 T5;GRUPO ELECTROGENO FIJO INTERIOR;GRUPO ELECTROGENO;ENERGIA;ENTORNO DE RED;0;0;2023-09-19;9999-01-02;2024-11-27;6509d2ea6d904587671344;2023-09-19;2018-06-27;2023-12-15;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
CBC;ARXXCBC;CORDOBA CENTRO;Sala de Rack 1;;POD 3;ARXXCBC_SOB0001_AKC_1_AI10;240478;10.100.163.66;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b620b121c3ad;2019-07-20;2019-07-20;2024-11-07;2020-11-20;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
CBC;ARXXCBC;CORDOBA CENTRO;Sala de Rack 1;;;ARXXCBC_SOB0101_1_APX_1_AF16;1481425;10.100.163.112;Operativo;Emerson;PX045EAL;PERIMETRAL DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2024-10-15;9999-01-02;2024-11-27;670e9e9953bfd230592890;2024-10-15;2020-02-12;2024-10-15;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
CBC;ARXXCBC;CORDOBA CENTRO;Sala de Rack 1;;;ARXXCBC_SOB0101_APX_2_AB12;1481426;10.100.163.73;Operativo;Emerson;PX045EAL;PERIMETRAL DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2024-10-15;9999-01-02;2024-11-27;670ea584e7aa4410040222;2024-10-15;2022-07-13;2024-10-22;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
CBC;ARXXCBC;CORDOBA CENTRO;Sala de Rack 1;;;ARXXCBC_SOB0101_APX_3_AB06;1481427;10.100.163.72;Operativo;Emerson;PX045EAL;PERIMETRAL DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2024-10-15;9999-01-02;2024-11-27;670ea7172df57691495644;2024-10-15;2021-06-16;2024-10-22;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
CBC;ARXXCBC;CORDOBA CENTRO;Sala de Rack 1;;;ARXXCBC_SOB0101_APX_X4;494597;10.100.163.113;Operativo;VERTIV;PDX 045DA;PERIMETRAL DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5eb1a52a61037;2020-05-05;2020-05-05;2024-10-22;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
CCA;ARBBCCA;CARLOS CASARES;Patio Externo;;;ARBBCCA_PEX0001_TTA_A_EXE;682374;10.217.39.19;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e620f17;2020-12-21;2020-12-21;2024-06-07;2021-03-20;2022-10-18;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
CCA;ARBBCCA;CARLOS CASARES;Sala Objetivo - PB;;;ARBBCCA_SOB0001_UPS_A;1302783;10.217.39.20;Operativo;EATON;9355-30-N-0;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2023-06-23;9999-01-02;2024-11-27;6495f7dcd2572700358480;2023-06-23;2023-01-03;2024-08-02;;2023-06-23;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
CCN;ARSSCCA;CARCARA?A;Sala Fuerza;;;ARSSCCA_Sala_Fuerza_PCC_X1;1485559;10.90.34.117;Operativo;EATON;DV2 A20;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2024-10-30;9999-01-02;2024-11-27;67222e1f2837a460902526;2024-10-30;2016-10-24;2024-10-30;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
CCO;ARQQCCO;CUTRAL CO;PB_Sala Energia - Garage;;;ARQQCCO_SEA0001_TTA_A_EXE;682414;192.168.146.172;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3ec0fd93;2020-12-21;2020-12-21;2024-03-05;;2022-10-06;EDIFICIO HUB;NEUQUEN;4 PBA Y PATAGONIA;45 PATAGONIA
CCO;ARQQCCO;CUTRAL CO;1SS_Sala Objetivo;;;ARQQCCO_SOB1S01_UPS_A;864449;192.168.198.250;Operativo;EATON;9355-40-N-12;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;60a459cb3b5e1054873227;2021-05-18;2021-05-18;2024-06-13;;2021-07-06;EDIFICIO HUB;NEUQUEN;4 PBA Y PATAGONIA;45 PATAGONIA
CCP;ARTTCCP;CONCEPCION;SRG0101;;;ARTTCCP_SRG0101_AKC_F01-26_20;1477375;10.217.40.162;Operativo;AKCP;SPX-U-M4A-S-POE;MODULO PRINCIPAL DE MONITOREO;CONTROL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2024-09-27;9999-01-02;2024-11-27;66f71bd278ac2027088417;2024-09-27;1900-01-02;2024-09-27;;1900-01-02;EDIFICIO HUB;TUCUMAN;2 MEDITERRANEA;82 TUCUMAN Y SCL
CCU;ARPPCCU;CLORINDA;Sala de Tx;;;AKCP-1;1419485;10.217.11.154;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2024-03-11;9999-01-02;2024-11-27;65eefffedffd1730947148;2024-03-11;2024-03-11;2024-05-31;;1900-01-02;EDIFICIO HUB;FORMOSA;3 LITORAL;31 LITORAL NORTE
CDM;ARXXCDM;CAPILLA DEL MONTE;Sala de Energia;;;ARXXCDM_SEA0001_REC_REC1_A1;1178838;10.217.10.10;Operativo;EATON;DV2 A20;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62d1ac8185aa5419992588;1900-01-02;2022-07-15;2024-08-05;;2022-07-15;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;21 MEDITERRANEA NORTE
CDU;AREECDU;CONCEPCION DEL URUGUAY;SALA OBJETIVO PISO 1;;POD 3;AAI1.CDU1-A017;1104688;10.217.15.195;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;624445561f0f8278567827;2022-03-30;2020-01-01;2024-10-24;;2022-03-30;EDIFICIO HUB;ENTRE RIOS;3 LITORAL;32 LITORAL CENTRO
CDU;AREECDU;CONCEPCION DEL URUGUAY;SALA OBJETIVO PISO 1;;POD 3;AAI2.CDU1.AL17;1104689;10.217.15.196;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;624445cce9fac718894316;2022-03-30;2020-01-01;2024-10-24;;2022-03-30;EDIFICIO HUB;ENTRE RIOS;3 LITORAL;32 LITORAL CENTRO
CDU;AREECDU;CONCEPCION DEL URUGUAY;SALA OBJETIVO PISO 1;;POD 3;AAI3.CDU1.AN12;1481071;10.217.15.197;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2024-10-14;9999-01-02;2024-11-27;670d61503bfff369972037;2024-10-14;2024-10-09;2024-10-23;;1900-01-02;EDIFICIO HUB;ENTRE RIOS;3 LITORAL;32 LITORAL CENTRO
CDU;AREECDU;CONCEPCION DEL URUGUAY;SALA OBJETIVO PISO 1;;POD 3;AAI4.CDU1.AK12;1481072;10.217.15.198;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2024-10-14;9999-01-02;2024-11-27;670d619bda5bc322492251;2024-10-14;2024-10-09;2024-10-23;;1900-01-02;EDIFICIO HUB;ENTRE RIOS;3 LITORAL;32 LITORAL CENTRO
CEN;ARCCCEN;CENTRO;Sala de Energía A;;;ARCCCEN_SEA0001_TTA_A1_EXE_1;682323;10.100.171.12;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3df477f1;2020-12-21;2020-12-21;2024-11-15;;2022-10-06;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala de Energía A;;;ARCCCEN_SEA0001_UPS_A1;38383;10.100.171.11;Operativo;SCHNEIDER;Symmetra PX 160 kW;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b414e8fac;2016-10-03;2016-10-03;2024-11-14;;2021-04-30;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala de Energía B;;;ARCCCEN_SEB0001_UPS_B1;38384;10.100.171.9;Operativo;SCHNEIDER;Symmetra PX 160 kW;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b414e945c;2016-10-03;2016-10-03;2024-11-14;;2021-04-30;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala de Rack 2;;Fila Aire Acondicionado;ARCCCEN_SGR0002_AIX_X1_AA03;227225;10.100.191.39;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b2bf3c92ec4b;1969-12-31;2020-04-29;2024-02-09;;2021-04-30;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala de Rack 2;;Fila Aire Acondicionado;ARCCCEN_SGR0002_AIX_X2_AD06;227224;10.100.191.40;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b2bf18171b3e;1969-12-31;2020-04-29;2024-11-15;;2021-04-30;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala de Rack 1;;;ARCCCEN_SOB0001_AIX_X1;143431;10.100.171.54;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b4639b149;1969-12-31;2020-04-30;2024-11-15;;2021-04-30;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala de Rack 1;;;ARCCCEN_SOB0001_AIX_X2;486497;10.100.171.53;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5eaad7edf1b85;1969-12-31;2020-04-30;2024-11-15;;2021-04-30;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala de Rack 1;;Fila BD;ARCCCEN_SOB0001_AKC_1_AD02;41657;10.100.171.20;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b41634cde;2019-07-17;2019-07-17;2021-06-08;2020-11-20;1900-01-02;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala Objetivo;;POD1;ARCCCEN_SOB0101_AIX_X1_BV04;1026714;10.217.6.67;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6178055e1bddc525631863;2021-10-26;2022-08-18;2024-01-02;;2023-02-13;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala Objetivo;;POD1;ARCCCEN_SOB0101_AIX_X2_CA04;1026715;10.217.6.68;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;617807968611e139910607;2021-10-26;2022-08-18;2024-01-02;;2023-02-13;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala Objetivo;;POD1;ARCCCEN_SOB0101_AIX_X3_BW09;1026719;10.217.6.69;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;617809748daac037771589;2021-10-26;2023-01-03;2024-01-02;;2023-02-13;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala Objetivo;;POD1;ARCCCEN_SOB0101_AIX_X4_BZ09;1026720;10.217.6.70;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;61780a704d1c0484720120;2021-10-26;2023-01-03;2024-01-02;;2023-02-13;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CEN;ARCCCEN;CENTRO;Sala Objetivo;;POD1;ARCCCEN_SOB0101_AKC_1_BU04_11;1232897;10.217.6.66;Operativo;Huawei;ECC800;MODULO PRINCIPAL DE MONITOREO;CONTROL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-12-13;9999-01-02;2024-11-27;6398b4390464d415733662;2022-12-13;2022-09-02;2023-02-07;;2023-02-07;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;15 CAPITAL SUR
CET;AREECOL;COLON-ER;Sala Fibra Alta;;;AA12.CET1;581399;10.217.5.83;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5f8ee003d32bf;1969-12-31;2020-10-20;2024-10-24;;2021-06-29;EDIFICIO HUB;ENTRE RIOS;3 LITORAL;32 LITORAL CENTRO
CET;AREECOL;COLON-ER;Sala Fibra Alta;;;AAI.CET1;581397;10.217.5.85;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5f8eddd3f2710;1969-12-31;2020-10-20;2024-11-15;;2021-06-29;EDIFICIO HUB;ENTRE RIOS;3 LITORAL;32 LITORAL CENTRO
CGO;ARSSCGO;CANADA DE GOMEZ;Sala de Energía A;;;ARSSCGO_SEA0001_TTA_A1_EXE_1;682351;10.100.187.227;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e323e59;2020-12-21;2020-12-21;2024-09-04;;2022-10-06;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
CGO;ARSSCGO;CANADA DE GOMEZ;Sala de Energía A;;;ARSSCGO_SEA0001_UPS_A1;162042;10.100.187.230;Operativo;EATON;9355-40-N-12;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b4777cfd1;2017-12-07;2017-12-07;2024-05-21;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
CGO;ARSSCGO;CANADA DE GOMEZ;Sala de Rack 1;;Fila Aire Acondicionado;ARSSCGO_SOB0001_AAI_1_AE11;309049;10.100.187.232;Operativo;CLIMAVENETA;CRCX-I 0121;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5bfda53a5a650;1969-12-31;2020-04-22;2024-09-03;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
CGO;ARSSCGO;CANADA DE GOMEZ;Sala de Rack 1;;Fila Aire Acondicionado;ARSSCGO_SOB0001_AAI_2_AE14;486370;10.100.187.233;Operativo;CLIMAVENETA;CRCX-I 0121;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5ea096c9f4028;2020-04-22;2020-04-22;2024-09-03;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
CGR;ARNNCGR;CAMPO GRANDE;SALA DE CX , TX , EX,;;;ARNNCGR_RECDELTA01;1427005;192.168.100.100;Operativo;DELTA;SR 500;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2024-04-11;9999-01-02;2024-11-27;6617fdeab7ff2781148872;2024-04-11;2022-09-15;2024-04-11;;1900-01-02;EDIFICIO HUB;MISIONES;3 LITORAL;31 LITORAL NORTE
CHA;ARBBCHA;CHASCOMUS;Sala de Energia A - PB;;;ARBBCHA_SEA0001_TTA_A1_EXE_1;682372;10.100.186.194;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e5b1ffa;2020-12-21;2020-12-21;2024-08-28;2021-03-20;2022-10-06;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
CHA;ARBBCHA;CHASCOMUS;Sala de Energia A - PB;;ARBBCHA_SEA0001_UPS_A;ARBBCHA_SEA0001_UPS_A;359282;10.100.186.196;Operativo;Legrand;Trimod HE 80 kW;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5c7562804bcf8;1969-12-31;2019-02-26;2024-11-19;;2021-06-30;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
CHA;ARBBCHA;CHASCOMUS;Sala Objetivo - PB;;Fila AG;ARBBCHA_SOB0001_AAI_1_AG04;1104547;10.100.186.198;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62433dbf084bc144270254;2022-03-29;2017-01-01;2024-08-28;;2022-03-29;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
CHA;ARBBCHA;CHASCOMUS;Sala Objetivo - PB;;Fila AJ;ARBBCHA_SOB0001_AKC_AJ08_21;1195078;10.100.186.200;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-09-06;9999-01-02;2024-11-27;63173cdf82657760042977;2022-09-06;2022-09-06;2024-09-05;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
CHA;ARBBCHA;CHASCOMUS;Sala Objetivo - PB;;Fila AG;ARBBCHA_SOB0002_AAI_2_AG09;1104548;10.100.186.199;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62433e07c75c7700319634;2022-03-29;2017-01-01;2024-08-28;;2022-03-29;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
CHC;ARBBCHC;CHACABUCO;Sala Objetivo - PB;;;ARBBCHC_REC A CMT1.CHC1;154023;10.100.189.138;Operativo;ENATEL;TBA 48VCC 6KW;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b46eeead3;2017-10-13;2017-10-13;2023-11-02;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
CHC;ARBBCHC;CHACABUCO;Sala Objetivo - PB;;;ARBBCHC_REC B CMT1.CHC1;159130;10.100.189.146;Operativo;ENATEL;TBA 48VCC 6KW;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b473e78e1;2017-11-03;2017-11-03;2023-11-02;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
CHC;ARBBCHC;CHACABUCO;Sala de Energia A - PB;;;ARBBCHC_SEA0001_TTA_A1_EXE_1;682359;10.100.189.131;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e406a10;2020-12-21;2020-12-21;2024-06-10;;2022-10-06;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
CHC;ARBBCHC;CHACABUCO;Sala de Energia A - PB;;;ARBBCHC_SEA0001_UPS_A;170821;10.100.189.133;Operativo;Emerson;LIEBERT NXA. 40KVA;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b48526643;1969-12-31;2020-07-08;2024-11-14;;2021-06-30;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
CHC;ARBBCHC;CHACABUCO;Sala de Energia A - PB;;;ARBBCHC_SEA0001_UPS_B;543514;10.100.189.134;Operativo;VERTIV;Liebert APM 150;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5f06131f32858;1969-12-31;2020-07-08;2024-11-14;;2020-07-08;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
CHC;ARBBCHC;CHACABUCO;Sala Objetivo - PB;;Fila AC;ARBBCHC_SOB0001_AIX_X1_AC03;259258;10.100.189.135;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5ba0007d8e181;1969-12-31;2020-07-08;2024-11-27;;2020-07-08;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
